invoice_id,service_category,client_industry,country,project_type,total_amount,total_hours,num_services,discount,tax_rate,documentation_complexity,payment_terms,timestamp
IT-2023198,Cloud Services,Education,UK,Fixed Price,21794,111,2,10.81,20.0,High,"50% Advance, 50% on Completion",2025-08-19 00:04:08.385001
IT-2023199,Data Analytics,E-commerce,DE,Fixed Price,17607,147,4,0.0,19.0,High,"50% Advance, 50% on Completion",2025-06-29 00:04:08.385001
IT-2023200,Cloud Services,Finance,CA,Retainer,8612,67,2,0.0,13.0,Medium,Net 30,2025-09-12 00:04:08.385996
IT-2023201,System Integration,Manufacturing,US,Time & Materials,31901,255,5,8.9,8.5,High,Net 30,2025-03-18 00:04:08.385996
IT-2023202,Software Development,E-commerce,DE,Fixed Price,28773,167,4,13.97,19.0,High,"50% Advance, 50% on Completion",2025-02-01 00:04:08.385996
IT-2023203,AI/ML Solutions,Finance,SG,Fixed Price,42278,313,5,9.1,7.0,High,"50% Advance, 50% on Completion",2024-11-09 00:04:08.385996
IT-2023204,Mobile Development,Healthcare,US,Retainer,19950,169,2,9.24,8.5,High,Net 30,2025-05-30 00:04:08.385996
IT-2023205,System Integration,Finance,US,Time & Materials,36427,323,5,11.12,8.5,High,Net 30,2025-02-14 00:04:08.385996
IT-2023206,AI/ML Solutions,Education,AU,Time & Materials,24829,187,5,8.36,10.0,High,Net 30,2024-11-09 00:04:08.385996
IT-2023207,Network Infrastructure,Government,UK,Support Contract,5076,36,1,0.0,20.0,Low,Monthly in Advance,2025-02-09 00:04:08.385996
IT-2023208,Mobile Development,Government,US,Time & Materials,20305,163,3,8.58,8.5,High,Net 30,2025-06-18 00:04:08.385996
IT-2023209,Cloud Services,E-commerce,DE,Retainer,18486,111,3,0.0,19.0,High,Net 30,2025-04-12 00:04:08.385996
IT-2023210,Mobile Development,Government,DE,Fixed Price,47403,413,6,13.35,19.0,High,"50% Advance, 50% on Completion",2025-05-02 00:04:08.385996
IT-2023211,Data Analytics,Government,AU,Time & Materials,27315,214,5,12.89,10.0,High,Net 30,2024-11-11 00:04:08.385996
IT-2023212,Data Analytics,Government,DE,Support Contract,5502,42,2,0.0,19.0,Low,Monthly in Advance,2025-08-15 00:04:08.385996
IT-2023213,Cloud Services,Government,UK,Retainer,42808,266,5,13.24,20.0,High,Net 30,2024-12-06 00:04:08.385996
IT-2023214,System Integration,E-commerce,US,Retainer,16824,151,2,0.0,8.5,High,Net 30,2025-03-10 00:04:08.385996
IT-2023215,System Integration,Manufacturing,CA,Retainer,16677,143,4,0.0,13.0,High,Net 30,2024-12-20 00:04:08.385996
IT-2023216,Cybersecurity,Finance,UK,Time & Materials,11913,57,1,10.39,20.0,High,Net 30,2025-02-06 00:04:08.385996
IT-2023217,Data Analytics,Government,DE,Support Contract,10823,76,3,0.0,19.0,Medium,Monthly in Advance,2025-03-03 00:04:08.385996
IT-2023218,System Integration,Healthcare,DE,Fixed Price,33334,278,5,11.23,19.0,High,"50% Advance, 50% on Completion",2025-02-01 00:04:08.385996
IT-2023219,Network Infrastructure,Finance,US,Time & Materials,33332,270,4,12.9,8.5,High,Net 30,2025-01-21 00:04:08.385996
IT-2023220,Software Development,Finance,AU,Support Contract,12350,65,1,7.19,10.0,Medium,Monthly in Advance,2025-02-18 00:04:08.385996
IT-2023221,Software Development,Finance,SG,Support Contract,43774,281,5,11.6,7.0,High,Monthly in Advance,2025-03-17 00:04:08.385996
IT-2023222,Database Management,Education,UK,Time & Materials,25904,212,6,9.58,20.0,High,Net 30,2025-01-12 00:04:08.385996
IT-2023223,Cloud Services,Government,AU,Time & Materials,55084,343,5,13.03,10.0,High,Net 30,2025-05-03 00:04:08.385996
IT-2023224,AI/ML Solutions,Finance,AU,Support Contract,27830,211,3,10.28,10.0,High,Monthly in Advance,2025-03-15 00:04:08.385996
IT-2023225,Web Development,Government,DE,Support Contract,25592,201,4,9.91,19.0,High,Monthly in Advance,2024-12-31 00:04:08.385996
IT-2023226,AI/ML Solutions,Healthcare,CA,Retainer,41652,328,5,14.65,13.0,High,Net 30,2025-05-02 00:04:08.385996
IT-2023227,Cloud Services,Manufacturing,CA,Support Contract,64226,403,5,11.68,13.0,High,Monthly in Advance,2025-09-09 00:04:08.385996
IT-2023228,System Integration,E-commerce,DE,Support Contract,48927,408,6,13.53,19.0,High,Monthly in Advance,2025-08-11 00:04:08.385996
IT-2023229,Mobile Development,Government,CA,Fixed Price,16208,124,2,0.0,13.0,High,"50% Advance, 50% on Completion",2025-06-26 00:04:08.385996
IT-2023230,Software Development,Government,CA,Retainer,25070,119,2,8.23,13.0,High,Net 30,2025-06-28 00:04:08.385996
IT-2023231,IT Consulting,Government,AU,Fixed Price,4807,23,1,0.0,10.0,Low,"50% Advance, 50% on Completion",2025-09-18 00:04:08.385996
IT-2023232,Web Development,Finance,SG,Retainer,17756,146,2,7.86,7.0,High,Net 30,2024-12-23 00:04:08.385996
IT-2023233,DevOps Services,E-commerce,DE,Fixed Price,12227,86,2,0.0,19.0,Medium,"50% Advance, 50% on Completion",2024-10-23 00:04:08.385996
IT-2023234,Web Development,Government,SG,Retainer,7788,59,1,0.0,7.0,Low,Net 30,2024-11-03 00:04:08.385996
IT-2023235,Software Development,Healthcare,SG,Support Contract,43236,246,4,13.53,7.0,High,Monthly in Advance,2025-01-26 00:04:08.385996
IT-2023236,Web Development,Healthcare,AU,Retainer,7262,70,2,0.0,10.0,Low,Net 30,2024-09-29 00:04:08.385996
IT-2023237,Cybersecurity,Finance,US,Retainer,29740,124,4,8.35,8.5,High,Net 30,2024-09-27 00:04:08.385996
IT-2023238,Mobile Development,Government,AU,Fixed Price,12153,95,3,0.0,10.0,Medium,"50% Advance, 50% on Completion",2025-05-29 00:04:08.385996
IT-2023239,Data Analytics,Government,SG,Time & Materials,36108,286,5,11.08,7.0,High,Net 30,2025-01-04 00:04:08.385996
IT-2023240,Web Development,E-commerce,AU,Time & Materials,14588,114,2,0.0,10.0,Medium,Net 30,2024-11-04 00:04:08.385996
IT-2023241,Data Analytics,Education,US,Support Contract,20659,157,5,14.2,8.5,High,Monthly in Advance,2025-04-24 00:04:08.385996
IT-2023242,Cloud Services,Government,US,Support Contract,51280,343,6,11.85,8.5,High,Monthly in Advance,2025-07-15 00:04:08.385996
IT-2023243,DevOps Services,Education,SG,Time & Materials,21908,164,2,9.7,7.0,High,Net 30,2025-05-22 00:04:08.385996
IT-2023244,Web Development,Government,DE,Time & Materials,10272,74,2,0.0,19.0,Medium,Net 30,2024-10-23 00:04:08.385996
IT-2023245,System Integration,Education,SG,Retainer,11680,80,1,0.0,7.0,High,Net 30,2025-06-02 00:04:08.385996
IT-2023246,Mobile Development,E-commerce,DE,Support Contract,14631,119,3,0.0,19.0,Medium,Monthly in Advance,2024-10-29 00:04:08.385996
IT-2023247,Database Management,Education,AU,Support Contract,15485,125,3,0.0,10.0,High,Monthly in Advance,2024-10-13 00:04:08.385996
IT-2023248,DevOps Services,Education,UK,Time & Materials,14454,124,3,0.0,20.0,Medium,Net 30,2025-03-01 00:04:08.385996
IT-2023249,DevOps Services,Manufacturing,US,Fixed Price,43533,334,6,11.96,8.5,High,"50% Advance, 50% on Completion",2025-07-21 00:04:08.385996
IT-2023250,Web Development,Government,SG,Time & Materials,4046,34,1,0.0,7.0,Low,Net 30,2025-05-30 00:04:08.385996
IT-2023251,System Integration,Finance,UK,Retainer,30642,260,5,12.34,20.0,High,Net 30,2025-02-09 00:04:08.385996
IT-2023252,DevOps Services,E-commerce,AU,Fixed Price,6412,55,2,0.0,10.0,Low,"50% Advance, 50% on Completion",2025-03-15 00:04:08.385996
IT-2023253,IT Consulting,Education,DE,Time & Materials,35651,144,4,14.37,19.0,High,Net 30,2025-01-05 00:04:08.385996
IT-2023254,Software Development,Healthcare,CA,Time & Materials,30367,146,4,9.8,13.0,High,Net 30,2024-12-06 00:04:08.385996
IT-2023255,AI/ML Solutions,Finance,DE,Time & Materials,45118,347,6,14.1,19.0,High,Net 30,2025-05-27 00:04:08.385996
IT-2023256,IT Consulting,Manufacturing,AU,Support Contract,17470,74,2,0.0,10.0,High,Monthly in Advance,2024-11-07 00:04:08.385996
IT-2023257,IT Consulting,Healthcare,CA,Time & Materials,66952,339,5,13.04,13.0,High,Net 30,2024-10-29 00:04:08.385996
IT-2023258,Network Infrastructure,Education,SG,Time & Materials,27795,212,5,12.97,7.0,High,Net 30,2024-09-27 00:04:08.385996
IT-2023259,Software Development,Education,CA,Support Contract,41627,225,4,9.85,13.0,High,Monthly in Advance,2025-02-10 00:04:08.385996
IT-2023260,Cloud Services,Education,AU,Time & Materials,22829,182,5,12.67,10.0,High,Net 30,2024-11-13 00:04:08.385996
IT-2023261,System Integration,Manufacturing,SG,Time & Materials,23012,169,2,13.17,7.0,High,Net 30,2025-06-19 00:04:08.385996
IT-2023262,DevOps Services,Finance,CA,Fixed Price,28166,201,4,11.01,13.0,High,"50% Advance, 50% on Completion",2025-02-21 00:04:08.385996
IT-2023263,Cloud Services,E-commerce,AU,Fixed Price,21429,155,5,10.94,10.0,High,"50% Advance, 50% on Completion",2025-01-03 00:04:08.385996
IT-2023264,IT Consulting,Manufacturing,US,Support Contract,41309,192,4,9.57,8.5,High,Monthly in Advance,2025-07-25 00:04:08.385996
IT-2023265,Software Development,Government,UK,Support Contract,28456,143,3,9.71,20.0,High,Monthly in Advance,2025-07-22 00:04:08.385996
IT-2023266,Cybersecurity,Healthcare,UK,Time & Materials,26048,88,1,11.91,20.0,High,Net 30,2025-02-02 00:04:08.385996
IT-2023267,IT Consulting,E-commerce,UK,Fixed Price,30280,129,2,13.97,20.0,High,"50% Advance, 50% on Completion",2025-03-27 00:04:08.385996
IT-2023268,Data Analytics,Education,CA,Retainer,25794,219,5,14.81,13.0,High,Net 30,2025-09-11 00:04:08.385996
IT-2023269,IT Consulting,Government,DE,Time & Materials,46319,219,4,14.46,19.0,High,Net 30,2025-04-14 00:04:08.385996
IT-2023270,DevOps Services,Government,UK,Support Contract,8526,58,1,0.0,20.0,Medium,Monthly in Advance,2025-07-21 00:04:08.385996
IT-2023271,Software Development,Government,AU,Fixed Price,56512,320,4,14.72,10.0,High,"50% Advance, 50% on Completion",2025-03-30 00:04:08.385996
IT-2023272,Database Management,Government,UK,Fixed Price,34439,292,5,8.13,20.0,High,"50% Advance, 50% on Completion",2025-01-12 00:04:08.385996
IT-2023273,IT Consulting,Finance,US,Support Contract,53835,280,5,9.23,8.5,High,Monthly in Advance,2025-06-13 00:04:08.385996
IT-2023274,IT Consulting,E-commerce,CA,Retainer,21462,73,1,14.68,13.0,High,Net 30,2025-03-22 00:04:08.385996
IT-2023275,IT Consulting,Education,AU,Time & Materials,9741,59,2,0.0,10.0,Medium,Net 30,2025-05-19 00:04:08.385996
IT-2023276,Software Development,E-commerce,SG,Support Contract,54490,309,5,8.75,7.0,High,Monthly in Advance,2025-02-04 00:04:08.385996
IT-2023277,Cloud Services,E-commerce,DE,Support Contract,33070,196,4,9.97,19.0,High,Monthly in Advance,2025-05-24 00:04:08.385996
IT-2023278,System Integration,Finance,AU,Retainer,45988,357,6,11.89,10.0,High,Net 30,2024-10-05 00:04:08.385996
IT-2023279,IT Consulting,Education,US,Time & Materials,32912,153,4,11.62,8.5,High,Net 30,2025-03-01 00:04:08.385996
IT-2023280,Network Infrastructure,E-commerce,SG,Time & Materials,4110,30,1,0.0,7.0,Low,Net 30,2025-09-13 00:04:08.385996
IT-2023281,Database Management,Finance,US,Retainer,6866,49,2,0.0,8.5,Low,Net 30,2025-02-11 00:04:08.385996
IT-2023282,Mobile Development,Finance,UK,Fixed Price,54027,434,6,12.67,20.0,High,"50% Advance, 50% on Completion",2024-10-01 00:04:08.385996
IT-2023283,Cloud Services,Healthcare,SG,Retainer,37663,218,3,13.07,7.0,High,Net 30,2025-04-07 00:04:08.385996
IT-2023284,IT Consulting,Finance,CA,Retainer,17912,73,3,7.8,13.0,High,Net 30,2025-01-22 00:04:08.385996
IT-2023285,IT Consulting,Government,AU,Fixed Price,70147,304,5,11.9,10.0,High,"50% Advance, 50% on Completion",2024-12-15 00:04:08.385996
IT-2023286,Network Infrastructure,Manufacturing,AU,Retainer,26764,198,4,14.56,10.0,High,Net 30,2025-06-16 00:04:08.385996
IT-2023287,Network Infrastructure,Government,SG,Support Contract,49798,411,6,13.77,7.0,High,Monthly in Advance,2024-12-13 00:04:08.385996
IT-2023288,Cloud Services,Healthcare,DE,Support Contract,54742,317,5,12.62,19.0,High,Monthly in Advance,2025-08-05 00:04:08.385996
IT-2023289,AI/ML Solutions,Government,DE,Fixed Price,37677,314,6,9.0,19.0,High,"50% Advance, 50% on Completion",2024-11-05 00:04:08.385996
IT-2023290,Software Development,Government,AU,Retainer,35398,178,3,11.39,10.0,High,Net 30,2025-06-04 00:04:08.385996
IT-2023291,Software Development,E-commerce,DE,Fixed Price,21457,111,2,11.51,19.0,High,"50% Advance, 50% on Completion",2025-03-29 00:04:08.385996
IT-2023292,DevOps Services,Education,US,Retainer,52396,412,5,9.29,8.5,High,Net 30,2025-04-20 00:04:08.385996
IT-2023293,Cloud Services,Government,UK,Support Contract,16390,131,3,0.0,20.0,High,Monthly in Advance,2024-10-08 00:04:08.385996
IT-2023294,Mobile Development,Government,CA,Support Contract,20216,180,3,8.34,13.0,High,Monthly in Advance,2025-08-19 00:04:08.385996
IT-2023295,Database Management,Manufacturing,AU,Support Contract,27879,207,5,13.46,10.0,High,Monthly in Advance,2025-04-15 00:04:08.385996
IT-2023296,Software Development,Finance,CA,Fixed Price,44822,246,5,10.35,13.0,High,"50% Advance, 50% on Completion",2025-08-24 00:04:08.385996
IT-2023297,Mobile Development,Government,SG,Retainer,23051,194,3,11.15,7.0,High,Net 30,2025-04-14 00:04:08.385996
IT-2023298,Web Development,Healthcare,AU,Fixed Price,15098,118,3,11.43,10.0,High,"50% Advance, 50% on Completion",2025-03-01 00:04:08.385996
IT-2023299,System Integration,Manufacturing,UK,Time & Materials,19368,159,3,0.0,20.0,High,Net 30,2025-03-07 00:04:08.385996
IT-2023300,Software Development,Finance,SG,Retainer,48604,270,5,12.0,7.0,High,Net 30,2025-05-08 00:04:08.385996
IT-2023301,AI/ML Solutions,E-commerce,UK,Fixed Price,27482,226,4,8.38,20.0,High,"50% Advance, 50% on Completion",2024-10-29 00:04:08.385996
IT-2023302,DevOps Services,E-commerce,SG,Support Contract,22687,177,3,11.6,7.0,High,Monthly in Advance,2025-03-17 00:04:08.385996
IT-2023303,System Integration,Manufacturing,CA,Time & Materials,33953,271,6,12.82,13.0,High,Net 30,2025-06-06 00:04:08.385996
IT-2023304,Mobile Development,E-commerce,CA,Support Contract,49897,400,6,14.29,13.0,High,Monthly in Advance,2025-06-17 00:04:08.385996
IT-2023305,Cybersecurity,Finance,SG,Support Contract,52640,269,5,13.78,7.0,High,Monthly in Advance,2025-06-07 00:04:08.385996
IT-2023306,Mobile Development,Healthcare,AU,Time & Materials,17185,151,4,5.28,10.0,High,Net 30,2025-09-01 00:04:08.385996
IT-2023307,System Integration,E-commerce,DE,Time & Materials,20720,154,3,10.23,19.0,High,Net 30,2025-07-08 00:04:08.385996
IT-2023308,Network Infrastructure,E-commerce,SG,Retainer,33136,279,5,11.25,7.0,High,Net 30,2025-06-01 00:04:08.385996
IT-2023309,Network Infrastructure,Government,CA,Retainer,30203,240,6,14.58,13.0,High,Net 30,2024-10-09 00:04:08.385996
IT-2023310,Network Infrastructure,Education,UK,Time & Materials,24853,201,4,11.6,20.0,High,Net 30,2025-01-16 00:04:08.385996
IT-2023311,Cloud Services,Education,DE,Support Contract,59134,352,6,9.08,19.0,High,Monthly in Advance,2025-03-28 00:04:08.385996
IT-2023312,Mobile Development,E-commerce,AU,Support Contract,16273,133,3,0.0,10.0,High,Monthly in Advance,2024-12-20 00:04:08.385996
IT-2023313,Data Analytics,E-commerce,DE,Support Contract,12261,118,3,0.0,19.0,Medium,Monthly in Advance,2025-02-19 00:04:08.385996
IT-2023314,Database Management,Healthcare,UK,Time & Materials,19816,145,4,11.32,20.0,High,Net 30,2025-05-14 00:04:08.385996
IT-2023315,Cybersecurity,Manufacturing,SG,Support Contract,50185,229,5,9.24,7.0,High,Monthly in Advance,2025-02-01 00:04:08.385996
IT-2023316,Network Infrastructure,Government,AU,Time & Materials,17662,139,3,0.0,10.0,High,Net 30,2025-01-01 00:04:08.385996
IT-2023317,Software Development,Government,DE,Time & Materials,27360,153,3,14.91,19.0,High,Net 30,2025-08-14 00:04:08.385996
IT-2023318,Network Infrastructure,E-commerce,US,Time & Materials,3725,25,1,0.0,8.5,Low,Net 30,2025-07-04 00:04:08.385996
IT-2023319,Web Development,Manufacturing,DE,Support Contract,25476,202,3,14.91,19.0,High,Monthly in Advance,2025-04-15 00:04:08.385996
IT-2023320,Network Infrastructure,Finance,UK,Support Contract,40564,301,4,8.01,20.0,High,Monthly in Advance,2024-11-04 00:04:08.385996
IT-2023321,Mobile Development,Manufacturing,UK,Retainer,28863,233,4,11.05,20.0,High,Net 30,2024-10-28 00:04:08.385996
IT-2023322,Software Development,Finance,CA,Time & Materials,26564,144,4,9.42,13.0,High,Net 30,2024-12-26 00:04:08.385996
IT-2023323,Cloud Services,E-commerce,SG,Retainer,47715,267,6,11.31,7.0,High,Net 30,2024-10-25 00:04:08.385996
IT-2023324,Data Analytics,Healthcare,AU,Time & Materials,39897,297,6,10.7,10.0,High,Net 30,2025-09-05 00:04:08.385996
IT-2023325,DevOps Services,Manufacturing,SG,Fixed Price,10600,90,5,0.0,7.0,Medium,"50% Advance, 50% on Completion",2025-08-16 00:04:08.385996
IT-2023326,Software Development,Manufacturing,CA,Time & Materials,27792,120,3,12.41,13.0,High,Net 30,2025-09-21 00:04:08.385996
IT-2023327,Web Development,E-commerce,SG,Retainer,10406,86,1,0.0,7.0,Medium,Net 30,2025-02-03 00:04:08.385996
IT-2023328,Cybersecurity,Healthcare,US,Time & Materials,18848,76,1,6.89,8.5,High,Net 30,2024-10-11 00:04:08.385996
IT-2023329,Network Infrastructure,Education,UK,Support Contract,26066,202,3,9.24,20.0,High,Monthly in Advance,2024-11-30 00:04:08.385996
IT-2023330,Data Analytics,Healthcare,UK,Fixed Price,7100,50,1,0.0,20.0,Low,"50% Advance, 50% on Completion",2025-01-12 00:04:08.385996
IT-2023331,IT Consulting,E-commerce,DE,Support Contract,36895,173,3,10.58,19.0,High,Monthly in Advance,2024-12-26 00:04:08.387000
IT-2023332,IT Consulting,Healthcare,CA,Fixed Price,75855,399,6,13.65,13.0,High,"50% Advance, 50% on Completion",2024-12-04 00:04:08.387000
IT-2023333,Mobile Development,Manufacturing,SG,Time & Materials,13472,127,2,0.0,7.0,Medium,Net 30,2024-12-28 00:04:08.387000
IT-2023334,Cybersecurity,E-commerce,US,Retainer,85759,458,6,8.76,8.5,High,Net 30,2025-07-08 00:04:08.387000
IT-2023335,AI/ML Solutions,Finance,DE,Retainer,23475,191,4,12.33,19.0,High,Net 30,2024-09-27 00:04:08.387000
IT-2023336,Database Management,Finance,CA,Time & Materials,5715,45,1,0.0,13.0,Low,Net 30,2025-08-06 00:04:08.387000
IT-2023337,Network Infrastructure,Finance,CA,Time & Materials,5656,56,2,0.0,13.0,Low,Net 30,2024-12-13 00:04:08.387000
IT-2023338,Network Infrastructure,Finance,AU,Support Contract,6672,48,1,0.0,10.0,Low,Monthly in Advance,2025-07-22 00:04:08.387000
IT-2023339,System Integration,Government,AU,Support Contract,9794,88,2,0.0,10.0,High,Monthly in Advance,2025-04-14 00:04:08.387000
IT-2023340,IT Consulting,E-commerce,SG,Retainer,58291,258,6,9.43,7.0,High,Net 30,2024-10-02 00:04:08.387000
IT-2023341,Mobile Development,Healthcare,US,Time & Materials,51812,404,6,8.71,8.5,High,Net 30,2025-05-23 00:04:08.387000
IT-2023342,Data Analytics,Healthcare,US,Retainer,25425,229,4,13.25,8.5,High,Net 30,2025-09-22 00:04:08.387000
IT-2023343,IT Consulting,Education,US,Support Contract,38701,206,6,8.09,8.5,High,Monthly in Advance,2025-03-16 00:04:08.387000
IT-2023344,System Integration,Government,SG,Time & Materials,29664,257,5,14.37,7.0,High,Net 30,2025-01-23 00:04:08.387000
IT-2023345,Data Analytics,Government,AU,Fixed Price,35063,282,5,10.57,10.0,High,"50% Advance, 50% on Completion",2024-11-01 00:04:08.387000
IT-2023346,AI/ML Solutions,Education,US,Retainer,5168,38,1,0.0,8.5,Low,Net 30,2025-06-28 00:04:08.387000
IT-2023347,Software Development,Healthcare,DE,Retainer,56016,302,5,9.35,19.0,High,Net 30,2025-09-20 00:04:08.387000
IT-2023348,DevOps Services,E-commerce,US,Support Contract,45437,373,6,13.93,8.5,High,Monthly in Advance,2025-07-25 00:04:08.387000
IT-2023349,Cybersecurity,Healthcare,UK,Fixed Price,41802,222,3,10.47,20.0,High,"50% Advance, 50% on Completion",2025-07-28 00:04:08.387000
IT-2023350,Database Management,Manufacturing,SG,Time & Materials,30600,243,5,12.13,7.0,High,Net 30,2025-09-14 00:04:08.387000
IT-2023351,Web Development,Healthcare,AU,Support Contract,13893,121,2,10.37,10.0,Medium,Monthly in Advance,2025-08-25 00:04:08.387000
IT-2023352,Software Development,Government,US,Time & Materials,62190,362,6,11.92,8.5,High,Net 30,2025-05-03 00:04:08.387000
IT-2023353,Network Infrastructure,Finance,AU,Retainer,33512,256,3,10.93,10.0,High,Net 30,2025-02-21 00:04:08.387000
IT-2023354,DevOps Services,Finance,AU,Support Contract,56149,468,6,13.15,10.0,High,Monthly in Advance,2025-06-22 00:04:08.387000
IT-2023355,AI/ML Solutions,E-commerce,AU,Retainer,24930,175,3,9.93,10.0,High,Net 30,2025-02-26 00:04:08.387000
IT-2023356,Mobile Development,E-commerce,US,Retainer,18818,155,2,0.0,8.5,High,Net 30,2025-01-05 00:04:08.387000
